date,hour,min,sec,am.pm,unit,Temperature
5/21/2016,3,54,0,PM,C,11.5
5/21/2016,7,54,0,PM,C,12
5/21/2016,11,54,0,PM,C,11.5
5/22/2016,3,54,0,AM,C,11.5
5/22/2016,7,54,0,AM,C,11
5/22/2016,11,54,0,AM,C,11.5
5/22/2016,3,54,0,PM,C,12
5/22/2016,7,54,0,PM,C,12.5
5/22/2016,11,54,0,PM,C,12
5/23/2016,3,54,0,AM,C,11
5/23/2016,7,54,0,AM,C,10.5
5/23/2016,11,54,0,AM,C,11.5
5/23/2016,3,54,0,PM,C,12
5/23/2016,7,54,0,PM,C,13
5/23/2016,11,54,0,PM,C,12.5
5/24/2016,3,54,0,AM,C,11.5
5/24/2016,7,54,0,AM,C,11
5/24/2016,11,54,0,AM,C,11.5
5/24/2016,3,54,0,PM,C,12.5
5/24/2016,7,54,0,PM,C,13.5
5/24/2016,11,54,0,PM,C,13
5/25/2016,3,54,0,AM,C,12.5
5/25/2016,7,54,0,AM,C,12
5/25/2016,11,54,0,AM,C,12.5
5/25/2016,3,54,0,PM,C,14
5/25/2016,7,54,0,PM,C,14.5
5/25/2016,11,54,0,PM,C,14
5/26/2016,3,54,0,AM,C,13.5
5/26/2016,7,54,0,AM,C,13
5/26/2016,11,54,0,AM,C,13.5
5/26/2016,3,54,0,PM,C,14
5/26/2016,7,54,0,PM,C,15
5/26/2016,11,54,0,PM,C,14.5
5/27/2016,3,54,0,AM,C,14.5
5/27/2016,7,54,0,AM,C,14.5
5/27/2016,11,54,0,AM,C,15
5/27/2016,3,54,0,PM,C,16
5/27/2016,7,54,0,PM,C,17
5/27/2016,11,54,0,PM,C,16.5
5/28/2016,3,54,0,AM,C,16.5
5/28/2016,7,54,0,AM,C,16.5
5/28/2016,11,54,0,AM,C,17
5/28/2016,3,54,0,PM,C,17.5
5/28/2016,7,54,0,PM,C,18
5/28/2016,11,54,0,PM,C,17.5
5/29/2016,3,54,0,AM,C,17
5/29/2016,7,54,0,AM,C,16.5
5/29/2016,11,54,0,AM,C,17
5/29/2016,3,54,0,PM,C,17.5
5/29/2016,7,54,0,PM,C,17.5
5/29/2016,11,54,0,PM,C,17.5
5/30/2016,3,54,0,AM,C,17
5/30/2016,7,54,0,AM,C,17
5/30/2016,11,54,0,AM,C,17
5/30/2016,3,54,0,PM,C,18
5/30/2016,7,54,0,PM,C,18.5
5/30/2016,11,54,0,PM,C,17.5
5/31/2016,3,54,0,AM,C,17
5/31/2016,7,54,0,AM,C,16
5/31/2016,11,54,0,AM,C,16.5
5/31/2016,3,54,0,PM,C,17
5/31/2016,7,54,0,PM,C,17
5/31/2016,11,54,0,PM,C,16.5
6/1/2016,3,54,0,AM,C,16
6/1/2016,7,54,0,AM,C,15.5
6/1/2016,11,54,0,AM,C,16
6/1/2016,3,54,0,PM,C,16.5
6/1/2016,7,54,0,PM,C,17
6/1/2016,11,54,0,PM,C,17
6/2/2016,3,54,0,AM,C,16.5
6/2/2016,7,54,0,AM,C,16
6/2/2016,11,54,0,AM,C,16.5
6/2/2016,3,54,0,PM,C,17
6/2/2016,7,54,0,PM,C,17
6/2/2016,11,54,0,PM,C,17
6/3/2016,3,54,0,AM,C,17
6/3/2016,7,54,0,AM,C,16.5
6/3/2016,11,54,0,AM,C,17
6/3/2016,3,54,0,PM,C,17.5
6/3/2016,7,54,0,PM,C,18
6/3/2016,11,54,0,PM,C,17
6/4/2016,3,54,0,AM,C,16.5
6/4/2016,7,54,0,AM,C,16
6/4/2016,11,54,0,AM,C,16.5
6/4/2016,3,54,0,PM,C,17
6/4/2016,7,54,0,PM,C,17.5
6/4/2016,11,54,0,PM,C,17
6/5/2016,3,54,0,AM,C,16.5
6/5/2016,7,54,0,AM,C,16
6/5/2016,11,54,0,AM,C,16
6/5/2016,3,54,0,PM,C,16
6/5/2016,7,54,0,PM,C,16.5
6/5/2016,11,54,0,PM,C,16.5
6/6/2016,3,54,0,AM,C,16
6/6/2016,7,54,0,AM,C,16
6/6/2016,11,54,0,AM,C,16.5
6/6/2016,3,54,0,PM,C,17
6/6/2016,7,54,0,PM,C,17
6/6/2016,11,54,0,PM,C,16.5
6/7/2016,3,54,0,AM,C,16
6/7/2016,7,54,0,AM,C,15.5
6/7/2016,11,54,0,AM,C,15.5
6/7/2016,3,54,0,PM,C,16.5
6/7/2016,7,54,0,PM,C,15.5
6/7/2016,11,54,0,PM,C,15
6/8/2016,3,54,0,AM,C,15
6/8/2016,7,54,0,AM,C,14.5
6/8/2016,11,54,0,AM,C,14.5
6/8/2016,3,54,0,PM,C,14.5
6/8/2016,7,54,0,PM,C,14.5
6/8/2016,11,54,0,PM,C,14
6/9/2016,3,54,0,AM,C,13.5
6/9/2016,7,54,0,AM,C,13
6/9/2016,11,54,0,AM,C,13
6/9/2016,3,54,0,PM,C,13
6/9/2016,7,54,0,PM,C,13
6/9/2016,11,54,0,PM,C,12.5
6/10/2016,3,54,0,AM,C,12.5
6/10/2016,7,54,0,AM,C,12
6/10/2016,11,54,0,AM,C,12.5
6/10/2016,3,54,0,PM,C,13
6/10/2016,7,54,0,PM,C,13.5
6/10/2016,11,54,0,PM,C,13.5
6/11/2016,3,54,0,AM,C,13
6/11/2016,7,54,0,AM,C,12.5
6/11/2016,11,54,0,AM,C,12.5
6/11/2016,3,54,0,PM,C,13
6/11/2016,7,54,0,PM,C,13
6/11/2016,11,54,0,PM,C,13
6/12/2016,3,54,0,AM,C,13
6/12/2016,7,54,0,AM,C,13.5
6/12/2016,11,54,0,AM,C,13
6/12/2016,3,54,0,PM,C,13
6/12/2016,7,54,0,PM,C,12.5
6/12/2016,11,54,0,PM,C,12
6/13/2016,3,54,0,AM,C,12
6/13/2016,7,54,0,AM,C,12
6/13/2016,11,54,0,AM,C,12
6/13/2016,3,54,0,PM,C,12.5
6/13/2016,7,54,0,PM,C,13
6/13/2016,11,54,0,PM,C,12.5
6/14/2016,3,54,0,AM,C,12.5
6/14/2016,7,54,0,AM,C,12
6/14/2016,11,54,0,AM,C,12.5
6/14/2016,3,54,0,PM,C,13
6/14/2016,7,54,0,PM,C,14
6/14/2016,11,54,0,PM,C,14
6/15/2016,3,54,0,AM,C,13.5
6/15/2016,7,54,0,AM,C,13.5
6/15/2016,11,54,0,AM,C,14
6/15/2016,3,54,0,PM,C,14.5
6/15/2016,7,54,0,PM,C,15.5
6/15/2016,11,54,0,PM,C,15
6/16/2016,3,54,0,AM,C,14
6/16/2016,7,54,0,AM,C,13.5
6/16/2016,11,54,0,AM,C,14.5
6/16/2016,3,54,0,PM,C,15
6/16/2016,7,54,0,PM,C,15.5
6/16/2016,11,54,0,PM,C,15
6/17/2016,3,54,0,AM,C,14
6/17/2016,7,54,0,AM,C,13.5
6/17/2016,11,54,0,AM,C,14
6/17/2016,3,54,0,PM,C,15
6/17/2016,7,54,0,PM,C,15.5
6/17/2016,11,54,0,PM,C,15
6/18/2016,3,54,0,AM,C,14.5
6/18/2016,7,54,0,AM,C,14
6/18/2016,11,54,0,AM,C,14.5
6/18/2016,3,54,0,PM,C,15.5
6/18/2016,7,54,0,PM,C,16.5
6/18/2016,11,54,0,PM,C,16
6/19/2016,3,54,0,AM,C,15
6/19/2016,7,54,0,AM,C,15
6/19/2016,11,54,0,AM,C,15.5
6/19/2016,3,54,0,PM,C,17
6/19/2016,7,54,0,PM,C,17.5
6/19/2016,11,54,0,PM,C,17.5
6/20/2016,3,54,0,AM,C,17
6/20/2016,7,54,0,AM,C,16.5
6/20/2016,11,54,0,AM,C,17
6/20/2016,3,54,0,PM,C,18
6/20/2016,7,54,0,PM,C,18.5
6/20/2016,11,54,0,PM,C,18.5
6/21/2016,3,54,0,AM,C,18
6/21/2016,7,54,0,AM,C,17.5
6/21/2016,11,54,0,AM,C,17.5
6/21/2016,3,54,0,PM,C,17.5
6/21/2016,7,54,0,PM,C,17.5
6/21/2016,11,54,0,PM,C,16.5
6/22/2016,3,54,0,AM,C,16
6/22/2016,7,54,0,AM,C,15.5
6/22/2016,11,54,0,AM,C,15
6/22/2016,3,54,0,PM,C,15.5
6/22/2016,7,54,0,PM,C,16
6/22/2016,11,54,0,PM,C,15.5
6/23/2016,3,54,0,AM,C,15
6/23/2016,7,54,0,AM,C,14.5
6/23/2016,11,54,0,AM,C,15
6/23/2016,3,54,0,PM,C,15.5
6/23/2016,7,54,0,PM,C,16.5
6/23/2016,11,54,0,PM,C,16
6/24/2016,3,54,0,AM,C,15
6/24/2016,7,54,0,AM,C,14.5
6/24/2016,11,54,0,AM,C,15
6/24/2016,3,54,0,PM,C,15.5
6/24/2016,7,54,0,PM,C,16.5
6/24/2016,11,54,0,PM,C,16
6/25/2016,3,54,0,AM,C,15.5
6/25/2016,7,54,0,AM,C,15
6/25/2016,11,54,0,AM,C,15.5
6/25/2016,3,54,0,PM,C,16.5
6/25/2016,7,54,0,PM,C,17.5
6/25/2016,11,54,0,PM,C,17
6/26/2016,3,54,0,AM,C,16.5
6/26/2016,7,54,0,AM,C,16
6/26/2016,11,54,0,AM,C,16.5
6/26/2016,3,54,0,PM,C,18
6/26/2016,7,54,0,PM,C,18.5
6/26/2016,11,54,0,PM,C,18
6/27/2016,3,54,0,AM,C,18
6/27/2016,7,54,0,AM,C,17.5
6/27/2016,11,54,0,AM,C,18
6/27/2016,3,54,0,PM,C,18.5
6/27/2016,7,54,0,PM,C,18.5
6/27/2016,11,54,0,PM,C,18
6/28/2016,3,54,0,AM,C,18
6/28/2016,7,54,0,AM,C,18
6/28/2016,11,54,0,AM,C,18.5
6/28/2016,3,54,0,PM,C,19
6/28/2016,7,54,0,PM,C,19.5
6/28/2016,11,54,0,PM,C,19
6/29/2016,3,54,0,AM,C,18.5
6/29/2016,7,54,0,AM,C,18.5
6/29/2016,11,54,0,AM,C,18.5
6/29/2016,3,54,0,PM,C,19
6/29/2016,7,54,0,PM,C,19
6/29/2016,11,54,0,PM,C,18.5
6/30/2016,3,54,0,AM,C,17.5
6/30/2016,7,54,0,AM,C,17
6/30/2016,11,54,0,AM,C,17.5
6/30/2016,3,54,0,PM,C,18
6/30/2016,7,54,0,PM,C,18.5
6/30/2016,11,54,0,PM,C,18
7/1/2016,3,54,0,AM,C,17.5
7/1/2016,7,54,0,AM,C,17
7/1/2016,11,54,0,AM,C,17.5
7/1/2016,3,54,0,PM,C,18.5
7/1/2016,7,54,0,PM,C,18.5
7/1/2016,11,54,0,PM,C,18
7/2/2016,3,54,0,AM,C,17.5
7/2/2016,7,54,0,AM,C,17
7/2/2016,11,54,0,AM,C,17
7/2/2016,3,54,0,PM,C,17
7/2/2016,7,54,0,PM,C,17
7/2/2016,11,54,0,PM,C,16.5
7/3/2016,3,54,0,AM,C,15.5
7/3/2016,7,54,0,AM,C,15
7/3/2016,11,54,0,AM,C,16
7/3/2016,3,54,0,PM,C,16.5
7/3/2016,7,54,0,PM,C,17
7/3/2016,11,54,0,PM,C,16.5
7/4/2016,3,54,0,AM,C,16
7/4/2016,7,54,0,AM,C,15.5
7/4/2016,11,54,0,AM,C,16.5
7/4/2016,3,54,0,PM,C,17.5
7/4/2016,7,54,0,PM,C,18
7/4/2016,11,54,0,PM,C,17.5
7/5/2016,3,54,0,AM,C,17
7/5/2016,7,54,0,AM,C,17
7/5/2016,11,54,0,AM,C,17.5
7/5/2016,3,54,0,PM,C,18.5
7/5/2016,7,54,0,PM,C,19
7/5/2016,11,54,0,PM,C,18.5
7/6/2016,3,54,0,AM,C,18
7/6/2016,7,54,0,AM,C,17.5
7/6/2016,11,54,0,AM,C,18
7/6/2016,3,54,0,PM,C,19
7/6/2016,7,54,0,PM,C,20
7/6/2016,11,54,0,PM,C,19.5
7/7/2016,3,54,0,AM,C,19.5
7/7/2016,7,54,0,AM,C,19
7/7/2016,11,54,0,AM,C,19.5
7/7/2016,3,54,0,PM,C,20.5
7/7/2016,7,54,0,PM,C,20.5
7/7/2016,11,54,0,PM,C,20.5
7/8/2016,3,54,0,AM,C,20
7/8/2016,7,54,0,AM,C,19.5
7/8/2016,11,54,0,AM,C,19.5
7/8/2016,3,54,0,PM,C,20
7/8/2016,7,54,0,PM,C,20.5
7/8/2016,11,54,0,PM,C,20
7/9/2016,3,54,0,AM,C,19.5
7/9/2016,7,54,0,AM,C,19
7/9/2016,11,54,0,AM,C,18.5
7/9/2016,3,54,0,PM,C,18
7/9/2016,7,54,0,PM,C,18
7/9/2016,11,54,0,PM,C,18
7/10/2016,3,54,0,AM,C,17.5
7/10/2016,7,54,0,AM,C,17.5
7/10/2016,11,54,0,AM,C,17.5
7/10/2016,3,54,0,PM,C,17.5
7/10/2016,7,54,0,PM,C,17.5
7/10/2016,11,54,0,PM,C,17.5
7/11/2016,3,54,0,AM,C,17
7/11/2016,7,54,0,AM,C,17
7/11/2016,11,54,0,AM,C,17
7/11/2016,3,54,0,PM,C,18
7/11/2016,7,54,0,PM,C,18
7/11/2016,11,54,0,PM,C,18
7/12/2016,3,54,0,AM,C,17
7/12/2016,7,54,0,AM,C,16.5
7/12/2016,11,54,0,AM,C,17
7/12/2016,3,54,0,PM,C,18
7/12/2016,7,54,0,PM,C,18.5
7/12/2016,11,54,0,PM,C,18.5
7/13/2016,3,54,0,AM,C,18
7/13/2016,7,54,0,AM,C,18
7/13/2016,11,54,0,AM,C,19
7/13/2016,3,54,0,PM,C,20
7/13/2016,7,54,0,PM,C,20.5
7/13/2016,11,54,0,PM,C,20.5
7/14/2016,3,54,0,AM,C,20.5
7/14/2016,7,54,0,AM,C,20.5
7/14/2016,11,54,0,AM,C,20.5
7/14/2016,3,54,0,PM,C,21.5
7/14/2016,7,54,0,PM,C,21
7/14/2016,11,54,0,PM,C,21
7/15/2016,3,54,0,AM,C,20.5
7/15/2016,7,54,0,AM,C,20
7/15/2016,11,54,0,AM,C,20.5
7/15/2016,3,54,0,PM,C,21
7/15/2016,7,54,0,PM,C,21.5
7/15/2016,11,54,0,PM,C,21
7/16/2016,3,54,0,AM,C,20
7/16/2016,7,54,0,AM,C,20
7/16/2016,11,54,0,AM,C,20
7/16/2016,3,54,0,PM,C,20
7/16/2016,7,54,0,PM,C,20.5
7/16/2016,11,54,0,PM,C,20
7/17/2016,3,54,0,AM,C,19.5
7/17/2016,7,54,0,AM,C,19
7/17/2016,11,54,0,AM,C,19.5
7/17/2016,3,54,0,PM,C,20
7/17/2016,7,54,0,PM,C,20.5
7/17/2016,11,54,0,PM,C,20
7/18/2016,3,54,0,AM,C,19.5
7/18/2016,7,54,0,AM,C,19.5
7/18/2016,11,54,0,AM,C,20
7/18/2016,3,54,0,PM,C,20.5
7/18/2016,7,54,0,PM,C,20.5
7/18/2016,11,54,0,PM,C,20.5
7/19/2016,3,54,0,AM,C,20
7/19/2016,7,54,0,AM,C,19.5
7/19/2016,11,54,0,AM,C,19
7/19/2016,3,54,0,PM,C,19
7/19/2016,7,54,0,PM,C,19
7/19/2016,11,54,0,PM,C,18.5
7/20/2016,3,54,0,AM,C,18
7/20/2016,7,54,0,AM,C,17
7/20/2016,11,54,0,AM,C,17.5
7/20/2016,3,54,0,PM,C,18
7/20/2016,7,54,0,PM,C,18.5
7/20/2016,11,54,0,PM,C,18.5
7/21/2016,3,54,0,AM,C,17.5
7/21/2016,7,54,0,AM,C,17.5
7/21/2016,11,54,0,AM,C,18
7/21/2016,3,54,0,PM,C,18.5
7/21/2016,7,54,0,PM,C,19.5
7/21/2016,11,54,0,PM,C,19.5
7/22/2016,3,54,0,AM,C,19
7/22/2016,7,54,0,AM,C,19
7/22/2016,11,54,0,AM,C,19.5
7/22/2016,3,54,0,PM,C,20.5
7/22/2016,7,54,0,PM,C,21
7/22/2016,11,54,0,PM,C,20.5
7/23/2016,3,54,0,AM,C,20
7/23/2016,7,54,0,AM,C,19.5
7/23/2016,11,54,0,AM,C,20
7/23/2016,3,54,0,PM,C,20.5
7/23/2016,7,54,0,PM,C,20
7/23/2016,11,54,0,PM,C,19.5
7/24/2016,3,54,0,AM,C,19
7/24/2016,7,54,0,AM,C,18.5
7/24/2016,11,54,0,AM,C,18.5
7/24/2016,3,54,0,PM,C,19
7/24/2016,7,54,0,PM,C,19
7/24/2016,11,54,0,PM,C,19
7/25/2016,3,54,0,AM,C,18
7/25/2016,7,54,0,AM,C,18
7/25/2016,11,54,0,AM,C,18.5
7/25/2016,3,54,0,PM,C,19.5
7/25/2016,7,54,0,PM,C,20
7/25/2016,11,54,0,PM,C,20
7/26/2016,3,54,0,AM,C,20
7/26/2016,7,54,0,AM,C,19.5
7/26/2016,11,54,0,AM,C,20
7/26/2016,3,54,0,PM,C,20.5
7/26/2016,7,54,0,PM,C,20.5
7/26/2016,11,54,0,PM,C,20
7/27/2016,3,54,0,AM,C,19.5
7/27/2016,7,54,0,AM,C,19
7/27/2016,11,54,0,AM,C,19.5
7/27/2016,3,54,0,PM,C,20.5
7/27/2016,7,54,0,PM,C,21
7/27/2016,11,54,0,PM,C,20.5
7/28/2016,3,54,0,AM,C,20
7/28/2016,7,54,0,AM,C,19.5
7/28/2016,11,54,0,AM,C,20
7/28/2016,3,54,0,PM,C,21
7/28/2016,7,54,0,PM,C,21
7/28/2016,11,54,0,PM,C,20.5
7/29/2016,3,54,0,AM,C,20
7/29/2016,7,54,0,AM,C,20
7/29/2016,11,54,0,AM,C,20
7/29/2016,3,54,0,PM,C,20.5
7/29/2016,7,54,0,PM,C,20.5
7/29/2016,11,54,0,PM,C,20
7/30/2016,3,54,0,AM,C,19
7/30/2016,7,54,0,AM,C,18.5
7/30/2016,11,54,0,AM,C,19
7/30/2016,3,54,0,PM,C,19.5
7/30/2016,7,54,0,PM,C,19.5
7/30/2016,11,54,0,PM,C,19
7/31/2016,3,54,0,AM,C,18.5
7/31/2016,7,54,0,AM,C,17.5
7/31/2016,11,54,0,AM,C,18
7/31/2016,3,54,0,PM,C,19
7/31/2016,7,54,0,PM,C,19.5
7/31/2016,11,54,0,PM,C,19
8/1/2016,3,54,0,AM,C,19
8/1/2016,7,54,0,AM,C,18.5
8/1/2016,11,54,0,AM,C,18.5
8/1/2016,3,54,0,PM,C,19
8/1/2016,7,54,0,PM,C,19
8/1/2016,11,54,0,PM,C,19
8/2/2016,3,54,0,AM,C,18.5
8/2/2016,7,54,0,AM,C,18
8/2/2016,11,54,0,AM,C,18.5
8/2/2016,3,54,0,PM,C,19
8/2/2016,7,54,0,PM,C,19.5
8/2/2016,11,54,0,PM,C,19
8/3/2016,3,54,0,AM,C,18.5
8/3/2016,7,54,0,AM,C,18
8/3/2016,11,54,0,AM,C,18.5
8/3/2016,3,54,0,PM,C,19.5
8/3/2016,7,54,0,PM,C,19.5
8/3/2016,11,54,0,PM,C,19.5
8/4/2016,3,54,0,AM,C,19
8/4/2016,7,54,0,AM,C,18.5
8/4/2016,11,54,0,AM,C,19
8/4/2016,3,54,0,PM,C,20
8/4/2016,7,54,0,PM,C,20.5
8/4/2016,11,54,0,PM,C,20
8/5/2016,3,54,0,AM,C,19.5
8/5/2016,7,54,0,AM,C,19.5
8/5/2016,11,54,0,AM,C,20
8/5/2016,3,54,0,PM,C,20.5
8/5/2016,7,54,0,PM,C,21
8/5/2016,11,54,0,PM,C,21
8/6/2016,3,54,0,AM,C,20.5
8/6/2016,7,54,0,AM,C,20.5
8/6/2016,11,54,0,AM,C,21
8/6/2016,3,54,0,PM,C,21
8/6/2016,7,54,0,PM,C,21
8/6/2016,11,54,0,PM,C,20.5
8/7/2016,3,54,0,AM,C,19.5
8/7/2016,7,54,0,AM,C,18.5
8/7/2016,11,54,0,AM,C,19
8/7/2016,3,54,0,PM,C,19.5
8/7/2016,7,54,0,PM,C,19.5
8/7/2016,11,54,0,PM,C,19
8/8/2016,3,54,0,AM,C,18.5
8/8/2016,7,54,0,AM,C,17.5
8/8/2016,11,54,0,AM,C,18
8/8/2016,3,54,0,PM,C,19
8/8/2016,7,54,0,PM,C,19
8/8/2016,11,54,0,PM,C,18.5
8/9/2016,3,54,0,AM,C,18
8/9/2016,7,54,0,AM,C,17.5
8/9/2016,11,54,0,AM,C,18
8/9/2016,3,54,0,PM,C,19
8/9/2016,7,54,0,PM,C,19.5
8/9/2016,11,54,0,PM,C,19
8/10/2016,3,54,0,AM,C,18.5
8/10/2016,7,54,0,AM,C,18.5
8/10/2016,11,54,0,AM,C,19.5
8/10/2016,3,54,0,PM,C,20
8/10/2016,7,54,0,PM,C,21
8/10/2016,11,54,0,PM,C,21
8/11/2016,3,54,0,AM,C,20.5
8/11/2016,7,54,0,AM,C,20.5
8/11/2016,11,54,0,AM,C,21
8/11/2016,3,54,0,PM,C,22
8/11/2016,7,54,0,PM,C,22.5
8/11/2016,11,54,0,PM,C,22
8/12/2016,3,54,0,AM,C,21.5
8/12/2016,7,54,0,AM,C,21.5
8/12/2016,11,54,0,AM,C,22
8/12/2016,3,54,0,PM,C,23
8/12/2016,7,54,0,PM,C,22.5
8/12/2016,11,54,0,PM,C,22
8/13/2016,3,54,0,AM,C,21.5
8/13/2016,7,54,0,AM,C,21
8/13/2016,11,54,0,AM,C,21
8/13/2016,3,54,0,PM,C,21.5
8/13/2016,7,54,0,PM,C,22.5
8/13/2016,11,54,0,PM,C,22.5
8/14/2016,3,54,0,AM,C,22
8/14/2016,7,54,0,AM,C,22
8/14/2016,11,54,0,AM,C,22.5
8/14/2016,3,54,0,PM,C,23
8/14/2016,7,54,0,PM,C,23
8/14/2016,11,54,0,PM,C,22.5
8/15/2016,3,54,0,AM,C,22
8/15/2016,7,54,0,AM,C,21.5
8/15/2016,11,54,0,AM,C,21
8/15/2016,3,54,0,PM,C,21.5
8/15/2016,7,54,0,PM,C,21.5
8/15/2016,11,54,0,PM,C,21
8/16/2016,3,54,0,AM,C,20
8/16/2016,7,54,0,AM,C,19.5
8/16/2016,11,54,0,AM,C,20
8/16/2016,3,54,0,PM,C,20.5
8/16/2016,7,54,0,PM,C,20.5
8/16/2016,11,54,0,PM,C,21
8/17/2016,3,54,0,AM,C,21
8/17/2016,7,54,0,AM,C,21
8/17/2016,11,54,0,AM,C,20
8/17/2016,3,54,0,PM,C,20.5
8/17/2016,7,54,0,PM,C,20.5
8/17/2016,11,54,0,PM,C,20
8/18/2016,3,54,0,AM,C,19.5
8/18/2016,7,54,0,AM,C,19.5
8/18/2016,11,54,0,AM,C,19.5
8/18/2016,3,54,0,PM,C,20.5
8/18/2016,7,54,0,PM,C,20.5
8/18/2016,11,54,0,PM,C,20.5
8/19/2016,3,54,0,AM,C,20
8/19/2016,7,54,0,AM,C,19.5
8/19/2016,11,54,0,AM,C,19.5
8/19/2016,3,54,0,PM,C,20
8/19/2016,7,54,0,PM,C,20
8/19/2016,11,54,0,PM,C,19.5
8/20/2016,3,54,0,AM,C,19
8/20/2016,7,54,0,AM,C,18.5
8/20/2016,11,54,0,AM,C,19
8/20/2016,3,54,0,PM,C,20
8/20/2016,7,54,0,PM,C,20.5
8/20/2016,11,54,0,PM,C,20
8/21/2016,3,54,0,AM,C,20
8/21/2016,7,54,0,AM,C,20
8/21/2016,11,54,0,AM,C,20
8/21/2016,3,54,0,PM,C,20.5
8/21/2016,7,54,0,PM,C,21
8/21/2016,11,54,0,PM,C,20.5
8/22/2016,3,54,0,AM,C,20.5
8/22/2016,7,54,0,AM,C,19.5
8/22/2016,11,54,0,AM,C,19
8/22/2016,3,54,0,PM,C,18.5
8/22/2016,7,54,0,PM,C,18.5
8/22/2016,11,54,0,PM,C,18
8/23/2016,3,54,0,AM,C,17
8/23/2016,7,54,0,AM,C,16.5
8/23/2016,11,54,0,AM,C,17
8/23/2016,3,54,0,PM,C,17.5
8/23/2016,7,54,0,PM,C,18.5
8/23/2016,11,54,0,PM,C,18
8/24/2016,3,54,0,AM,C,17.5
8/24/2016,7,54,0,AM,C,17.5
8/24/2016,11,54,0,AM,C,18
8/24/2016,3,54,0,PM,C,19
8/24/2016,7,54,0,PM,C,19.5
8/24/2016,11,54,0,PM,C,19.5
8/25/2016,3,54,0,AM,C,19
8/25/2016,7,54,0,AM,C,19
8/25/2016,11,54,0,AM,C,19.5
8/25/2016,3,54,0,PM,C,20
8/25/2016,7,54,0,PM,C,20.5
8/25/2016,11,54,0,PM,C,20.5
8/26/2016,3,54,0,AM,C,20.5
8/26/2016,7,54,0,AM,C,20.5
8/26/2016,11,54,0,AM,C,20.5
8/26/2016,3,54,0,PM,C,21
8/26/2016,7,54,0,PM,C,21
8/26/2016,11,54,0,PM,C,20
8/27/2016,3,54,0,AM,C,19.5
8/27/2016,7,54,0,AM,C,19
8/27/2016,11,54,0,AM,C,19.5
8/27/2016,3,54,0,PM,C,20.5
8/27/2016,7,54,0,PM,C,20.5
8/27/2016,11,54,0,PM,C,20
8/28/2016,3,54,0,AM,C,19.5
8/28/2016,7,54,0,AM,C,19
8/28/2016,11,54,0,AM,C,19.5
8/28/2016,3,54,0,PM,C,20.5
8/28/2016,7,54,0,PM,C,21
8/28/2016,11,54,0,PM,C,21
8/29/2016,3,54,0,AM,C,21
8/29/2016,7,54,0,AM,C,20.5
8/29/2016,11,54,0,AM,C,20
8/29/2016,3,54,0,PM,C,20
8/29/2016,7,54,0,PM,C,20
8/29/2016,11,54,0,PM,C,19
8/30/2016,3,54,0,AM,C,18.5
8/30/2016,7,54,0,AM,C,17.5
8/30/2016,11,54,0,AM,C,18
8/30/2016,3,54,0,PM,C,19
8/30/2016,7,54,0,PM,C,19
8/30/2016,11,54,0,PM,C,19
8/31/2016,3,54,0,AM,C,19
8/31/2016,7,54,0,AM,C,18.5
8/31/2016,11,54,0,AM,C,19
8/31/2016,3,54,0,PM,C,19.5
8/31/2016,7,54,0,PM,C,20
8/31/2016,11,54,0,PM,C,19.5
9/1/2016,3,54,0,AM,C,19.5
9/1/2016,7,54,0,AM,C,19
9/1/2016,11,54,0,AM,C,19
9/1/2016,3,54,0,PM,C,19
9/1/2016,7,54,0,PM,C,19
9/1/2016,11,54,0,PM,C,18.5
9/2/2016,3,54,0,AM,C,18
9/2/2016,7,54,0,AM,C,17.5
9/2/2016,11,54,0,AM,C,17.5
9/2/2016,3,54,0,PM,C,18
9/2/2016,7,54,0,PM,C,18
9/2/2016,11,54,0,PM,C,17.5
9/3/2016,3,54,0,AM,C,16.5
9/3/2016,7,54,0,AM,C,16
9/3/2016,11,54,0,AM,C,16
9/3/2016,3,54,0,PM,C,17
9/3/2016,7,54,0,PM,C,17.5
9/3/2016,11,54,0,PM,C,17
9/4/2016,3,54,0,AM,C,16.5
9/4/2016,7,54,0,AM,C,16
9/4/2016,11,54,0,AM,C,16
9/4/2016,3,54,0,PM,C,17.5
9/4/2016,7,54,0,PM,C,18
9/4/2016,11,54,0,PM,C,17.5
9/5/2016,3,54,0,AM,C,17
9/5/2016,7,54,0,AM,C,16.5
9/5/2016,11,54,0,AM,C,17
9/5/2016,3,54,0,PM,C,18
9/5/2016,7,54,0,PM,C,18.5
9/5/2016,11,54,0,PM,C,18
9/6/2016,3,54,0,AM,C,17
9/6/2016,7,54,0,AM,C,16.5
9/6/2016,11,54,0,AM,C,17
9/6/2016,3,54,0,PM,C,18
9/6/2016,7,54,0,PM,C,19
9/6/2016,11,54,0,PM,C,18.5
9/7/2016,3,54,0,AM,C,18
9/7/2016,7,54,0,AM,C,18
9/7/2016,11,54,0,AM,C,18.5
9/7/2016,3,54,0,PM,C,19.5
9/7/2016,7,54,0,PM,C,20
9/7/2016,11,54,0,PM,C,19.5
9/8/2016,3,54,0,AM,C,19
9/8/2016,7,54,0,AM,C,19
9/8/2016,11,54,0,AM,C,19.5
9/8/2016,3,54,0,PM,C,20
9/8/2016,7,54,0,PM,C,20.5
9/8/2016,11,54,0,PM,C,20.5
9/9/2016,3,54,0,AM,C,20.5
9/9/2016,7,54,0,AM,C,20.5
